order_id,order_date,ship_mode,customer_id,customer_name,country/region,city,state,postal_code,region,product_id,sales,quantity,discount,profit
CA-2017-144624,2017-11-19,Standard Class,JM-15865,John Murray,United States,Jamestown,New York,14701.0,East,TEC-PH-10002885,4548.81,7,0.0,1228.1787000000004
CA-2019-146206,2019-09-10,Second Class,KT-16480,Kean Thornton,United States,Houston,Texas,77095.0,Central,TEC-PH-10000895,719.96,5,0.2,53.99700000000004
CA-2020-163902,2020-03-02,Standard Class,MY-17380,Maribeth Yedwab,United States,Los Angeles,California,90045.0,West,TEC-PH-10000675,196.776,3,0.2,14.758199999999995
CA-2019-124352,2019-10-15,Standard Class,CD-12790,Cynthia Delaney,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10003442,5.5,1,0.0,1.375
CA-2018-168746,2018-01-27,Second Class,SV-20365,Seth Vernon,United States,Cleveland,Ohio,44105.0,East,TEC-PH-10000895,431.976,4,0.4,-100.7944
CA-2018-168746,2018-01-27,Second Class,SV-20365,Seth Vernon,United States,Cleveland,Ohio,44105.0,East,TEC-PH-10002555,155.36999999999998,1,0.4,-36.253
US-2018-128090,2018-08-16,Standard Class,JM-15865,John Murray,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002624,1879.96,5,0.2,211.49549999999977
CA-2019-118626,2019-08-15,Standard Class,JC-15775,John Castell,United States,Tallahassee,Florida,32303.0,South,TEC-PH-10000369,705.544,7,0.2,70.55440000000007
CA-2020-134404,2020-12-27,First Class,DR-12880,Dan Reichenbach,United States,Newark,Ohio,43055.0,East,TEC-PH-10000576,164.388,2,0.4,-35.6174
US-2017-155502,2017-01-26,Standard Class,SD-20485,Shirley Daniels,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10004833,155.35,13,0.0,0.0
US-2017-155502,2017-01-26,Standard Class,SD-20485,Shirley Daniels,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10002103,187.98,2,0.0,52.6344
CA-2019-137729,2019-05-05,Standard Class,BF-11005,Barry Franz,United States,Los Angeles,California,90004.0,West,TEC-PH-10001433,246.168,3,0.2,21.539699999999996
CA-2020-128300,2020-11-24,Second Class,RS-19765,Roland Schwarz,United States,Summerville,South Carolina,29483.0,South,TEC-PH-10002807,79.1,2,0.0,39.55
CA-2020-149048,2020-05-13,Standard Class,BM-11650,Brian Moss,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10002310,587.97,3,0.0,158.75190000000003
CA-2020-115931,2020-12-22,Standard Class,JM-15655,Jim Mitchum,United States,Carlsbad,New Mexico,88220.0,West,TEC-PH-10001300,67.04,4,0.2,6.703999999999997
CA-2020-127180,2020-10-22,First Class,TA-21385,Tom Ashbrook,United States,New York City,New York,10024.0,East,TEC-PH-10001494,2399.6,8,0.0,647.892
CA-2020-127180,2020-10-22,First Class,TA-21385,Tom Ashbrook,United States,New York City,New York,10024.0,East,TEC-PH-10003800,52.99,1,0.0,0.5298999999999978
CA-2019-149111,2019-04-17,Second Class,BF-11170,Ben Ferrer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003092,36.792,1,0.2,4.139099999999999
CA-2017-131002,2017-09-07,Second Class,TB-21400,Tom Boeckenhauer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-PH-10000215,104.85000000000001,3,0.0,28.309500000000007
CA-2020-123372,2020-11-28,Standard Class,DG-13300,Deirdre Greer,United States,New York City,New York,10035.0,East,TEC-PH-10002834,1979.89,11,0.0,494.9725
CA-2020-127026,2020-01-21,Standard Class,MH-18115,Mick Hernandez,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003601,164.99,1,0.0,49.496999999999986
US-2019-144211,2019-08-28,Standard Class,CS-12130,Chad Sievert,United States,Englewood,Colorado,80112.0,West,TEC-PH-10002890,108.576,3,0.2,8.1432
CA-2017-110100,2017-04-25,Standard Class,LC-16885,Lena Creighton,United States,Wilmington,North Carolina,28403.0,South,TEC-PH-10004531,302.376,3,0.2,37.797
CA-2017-127187,2017-12-04,Standard Class,CP-12085,Cathy Prescott,United States,New York City,New York,10024.0,East,TEC-PH-10000673,129.98,2,0.0,62.3904
CA-2017-100006,2017-09-07,Standard Class,DK-13375,Dennis Kane,United States,New York City,New York,10024.0,East,TEC-PH-10002075,377.96999999999997,3,0.0,109.61129999999999
CA-2020-149888,2020-11-07,Standard Class,EP-13915,Emily Phan,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003811,359.97,5,0.4,-71.99400000000003
CA-2020-119193,2020-12-22,First Class,SK-19990,Sally Knutson,United States,Toledo,Ohio,43615.0,East,TEC-PH-10003072,629.958,7,0.4,94.49369999999999
CA-2017-107594,2017-07-02,Standard Class,EH-13945,Eric Hoffmann,United States,Plainfield,New Jersey,7060.0,East,TEC-PH-10002923,73.98,2,0.0,19.974600000000002
CA-2018-115798,2018-11-13,Standard Class,KL-16645,Ken Lonsdale,United States,Newark,Delaware,19711.0,East,TEC-PH-10003691,377.96999999999997,3,0.0,94.4925
CA-2018-115798,2018-11-13,Standard Class,KL-16645,Ken Lonsdale,United States,Newark,Delaware,19711.0,East,TEC-PH-10001819,89.98,2,0.0,43.1904
CA-2018-140144,2018-06-20,Second Class,SC-20770,Stewart Carmichael,United States,San Francisco,California,94122.0,West,TEC-PH-10002726,125.97600000000001,3,0.2,47.241
CA-2018-155306,2018-04-17,Standard Class,GA-14515,George Ashbrook,United States,San Francisco,California,94122.0,West,TEC-PH-10002310,783.9600000000002,5,0.2,68.59650000000002
CA-2019-139878,2019-11-11,Standard Class,LD-17005,Lisa DeCherney,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10001336,257.98,2,0.0,74.8142
US-2019-106677,2019-11-05,Standard Class,AS-10285,Alejandro Savely,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003187,23.987999999999996,2,0.4,-15.991999999999999
CA-2019-116974,2019-10-09,Standard Class,MP-17965,Michael Paige,United States,Troy,Ohio,45373.0,East,TEC-PH-10004897,23.976,4,0.4,-15.584400000000002
CA-2017-154599,2017-04-12,Standard Class,KN-16450,Kean Nguyen,United States,Redondo Beach,California,90278.0,West,TEC-PH-10001557,1075.088,14,0.2,94.07019999999994
CA-2017-154599,2017-04-12,Standard Class,KN-16450,Kean Nguyen,United States,Redondo Beach,California,90278.0,West,TEC-PH-10000576,438.36800000000005,4,0.2,38.357200000000006
CA-2019-153318,2019-10-25,First Class,JS-15595,Jill Stevenson,United States,Miami,Florida,33180.0,South,TEC-PH-10000984,783.9600000000002,5,0.2,78.39600000000004
CA-2019-100202,2019-12-31,Standard Class,BD-11620,Brian DeCherney,United States,Anaheim,California,92804.0,West,TEC-PH-10002563,302.376,3,0.2,22.678200000000018
CA-2017-148915,2017-11-01,Standard Class,ND-18370,Natalie DeCherney,United States,Portland,Oregon,97206.0,West,TEC-PH-10000673,155.976,3,0.2,54.5916
CA-2020-138975,2020-05-19,Standard Class,SC-20380,Shahid Collister,United States,Atlanta,Georgia,30318.0,South,TEC-PH-10004389,377.96999999999997,3,0.0,98.27220000000001
CA-2020-139913,2020-10-23,Standard Class,JC-16105,Julie Creighton,United States,Rochester,New York,14609.0,East,TEC-PH-10001552,35.88,3,0.0,10.046400000000002
CA-2018-134747,2018-10-12,Second Class,DL-12925,Daniel Lacy,United States,Noblesville,Indiana,46060.0,Central,TEC-PH-10002890,135.72,3,0.0,35.2872
CA-2018-134747,2018-10-12,Second Class,DL-12925,Daniel Lacy,United States,Noblesville,Indiana,46060.0,Central,TEC-PH-10001750,263.96,4,0.0,71.26920000000001
US-2019-169040,2019-12-06,Standard Class,GT-14710,Greg Tran,United States,Seattle,Washington,98105.0,West,TEC-PH-10002310,156.79200000000003,1,0.2,13.719300000000004
US-2019-169040,2019-12-06,Standard Class,GT-14710,Greg Tran,United States,Seattle,Washington,98105.0,West,TEC-PH-10002834,431.97600000000006,3,0.2,26.998499999999993
CA-2020-134915,2020-11-12,First Class,EM-14140,Eugene Moren,United States,Glendale,Arizona,85301.0,West,TEC-PH-10000347,7.920000000000001,2,0.2,0.6929999999999998
CA-2020-134915,2020-11-12,First Class,EM-14140,Eugene Moren,United States,Glendale,Arizona,85301.0,West,TEC-PH-10001459,671.984,2,0.2,50.39880000000002
CA-2019-153353,2019-08-18,Standard Class,GG-14650,Greg Guthrie,United States,New York City,New York,10035.0,East,TEC-PH-10000439,39.99,1,0.0,11.597099999999998
US-2019-164189,2019-03-24,Standard Class,DR-12880,Dan Reichenbach,United States,Gresham,Oregon,97030.0,West,TEC-PH-10003691,403.168,4,0.2,25.198000000000008
CA-2018-135174,2018-04-30,Second Class,BP-11230,Benjamin Patterson,United States,Troy,Ohio,45373.0,East,TEC-PH-10001530,1022.97,5,0.4,-255.7425
CA-2019-128517,2019-04-09,Second Class,SW-20350,Sean Wendt,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002555,517.9,2,0.0,134.654
CA-2018-145184,2018-11-27,First Class,JD-16150,Justin Deggeller,United States,Newark,Delaware,19711.0,East,TEC-PH-10002350,83.97,3,0.0,23.511599999999998
CA-2020-106859,2020-03-13,Second Class,BF-11215,Benjamin Farhat,United States,Albuquerque,New Mexico,87105.0,West,TEC-PH-10004531,140.736,8,0.2,49.2576
CA-2020-101182,2020-09-04,First Class,KB-16405,Katrina Bavinger,United States,Apple Valley,California,92307.0,West,TEC-PH-10003589,43.176,3,0.2,15.1116
US-2020-132297,2020-05-27,Standard Class,DW-13480,Dianna Wilson,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10002834,539.97,3,0.0,134.9925
US-2020-159205,2020-03-31,Second Class,DB-12910,Daniel Byrd,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10000526,671.93,7,0.0,188.1404
CA-2019-112123,2019-03-03,Standard Class,BH-11710,Brosina Hoffman,United States,Newark,Delaware,19711.0,East,TEC-PH-10001557,479.95,5,0.0,129.5865
CA-2018-121720,2018-06-11,First Class,JE-15610,Jim Epp,United States,Lakeland,Florida,33801.0,South,TEC-PH-10002496,249.58400000000003,2,0.2,31.197999999999986
CA-2020-149895,2020-09-08,Standard Class,EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002200,258.52799999999996,2,0.4,-47.39680000000001
CA-2017-136399,2017-12-16,First Class,CC-12100,Chad Cunningham,United States,Los Angeles,California,90049.0,West,TEC-PH-10004977,627.1680000000001,4,0.2,70.55639999999994
CA-2020-164168,2020-11-12,Standard Class,LS-16975,Lindsay Shagiari,United States,Dallas,Texas,75081.0,Central,TEC-PH-10004908,67.992,1,0.2,8.498999999999992
CA-2020-131828,2020-02-11,Second Class,CS-11845,Cari Sayre,United States,Seattle,Washington,98105.0,West,TEC-PH-10002923,88.77600000000001,3,0.2,7.767900000000001
CA-2018-147830,2018-12-15,First Class,NF-18385,Natalie Fritzler,United States,Newark,Ohio,43055.0,East,TEC-PH-10004908,101.98799999999999,2,0.4,-16.99800000000002
CA-2017-153969,2017-09-21,Standard Class,HF-14995,Herbert Flentye,United States,San Francisco,California,94109.0,West,TEC-PH-10001299,239.98400000000004,2,0.2,23.998400000000004
CA-2020-159352,2020-03-12,Standard Class,KB-16585,Ken Black,United States,Lowell,Massachusetts,1852.0,East,TEC-PH-10004700,69.93,7,0.0,32.1678
CA-2020-123981,2020-10-02,Standard Class,RW-19630,Rob Williams,United States,New York City,New York,10035.0,East,TEC-PH-10002115,65.99,1,0.0,17.157400000000003
CA-2020-109750,2020-07-22,Standard Class,FH-14365,Fred Hopkins,United States,New York City,New York,10009.0,East,TEC-PH-10000702,29.97,3,0.0,14.085899999999999
CA-2017-131527,2017-12-01,Standard Class,TB-21280,Toby Braunhardt,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10001644,95.968,4,0.2,9.596800000000005
CA-2017-158372,2017-11-10,Standard Class,RD-19900,Ruben Dartt,United States,San Diego,California,92037.0,West,TEC-PH-10002103,601.536,8,0.2,60.15360000000001
CA-2019-108882,2019-01-09,Standard Class,LA-16780,Laura Armstrong,United States,Fresno,California,93727.0,West,TEC-PH-10002726,377.92800000000005,9,0.2,141.723
CA-2020-104640,2020-11-10,Standard Class,FH-14275,Frank Hawley,United States,New York City,New York,10024.0,East,TEC-PH-10002200,430.88,2,0.0,124.95519999999999
CA-2017-108189,2017-10-02,First Class,ES-14080,Erin Smith,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001760,318.40000000000003,2,0.2,107.46
CA-2017-108189,2017-10-02,First Class,ES-14080,Erin Smith,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001557,230.376,3,0.2,20.15789999999999
US-2019-127971,2019-11-20,Standard Class,DW-13195,David Wiener,United States,Houston,Texas,77095.0,Central,TEC-PH-10003095,122.91999999999999,7,0.2,46.095000000000006
CA-2020-113355,2020-12-01,Standard Class,SJ-20215,Sarah Jordon,United States,Grand Prairie,Texas,75051.0,Central,TEC-PH-10004912,219.80000000000004,5,0.2,24.72749999999997
CA-2019-159730,2019-09-17,Standard Class,SJ-20125,Sanjit Jacobs,United States,Seattle,Washington,98103.0,West,TEC-PH-10002085,105.584,2,0.2,7.9188000000000045
CA-2020-110373,2020-10-27,Second Class,MA-17560,Matt Abelman,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001536,27.183999999999997,2,0.2,2.0387999999999984
CA-2019-155474,2019-07-08,Standard Class,CC-12220,Chris Cortes,United States,Seattle,Washington,98105.0,West,TEC-PH-10001580,107.984,1,0.2,9.448599999999995
CA-2017-143840,2017-05-22,Standard Class,EH-14185,Evan Henry,United States,Decatur,Alabama,35601.0,South,TEC-PH-10002660,135.98,2,0.0,33.995000000000005
CA-2017-143840,2017-05-22,Standard Class,EH-14185,Evan Henry,United States,Decatur,Alabama,35601.0,South,TEC-PH-10003171,44.95,1,0.0,12.585999999999999
CA-2017-102988,2017-04-05,Second Class,GM-14695,Greg Maxwell,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10001615,28.99,1,0.0,8.407099999999996
CA-2018-157770,2018-12-13,First Class,RD-19585,Rob Dowd,United States,Temecula,California,92592.0,West,TEC-PH-10001530,494.3760000000001,3,0.2,49.437599999999975
US-2017-159926,2017-11-18,Standard Class,CS-11950,Carlos Soltero,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001128,539.9639999999999,6,0.4,-107.99280000000002
CA-2017-104738,2017-12-30,Second Class,SP-20620,Stefania Perrino,United States,Laredo,Texas,78041.0,Central,TEC-PH-10002468,217.58400000000003,2,0.2,19.03860000000001
CA-2017-104738,2017-12-30,Second Class,SP-20620,Stefania Perrino,United States,Laredo,Texas,78041.0,Central,TEC-PH-10000576,328.77600000000007,3,0.2,28.767899999999997
CA-2017-165309,2017-11-11,Standard Class,KD-16270,Karen Daniels,United States,Houston,Texas,77095.0,Central,TEC-PH-10003505,148.48,2,0.2,16.703999999999986
CA-2017-165309,2017-11-11,Standard Class,KD-16270,Karen Daniels,United States,Houston,Texas,77095.0,Central,TEC-PH-10004959,241.176,3,0.2,15.07350000000001
CA-2020-122595,2020-12-14,Standard Class,GM-14455,Gary Mitchum,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10003095,52.67999999999999,3,0.2,19.755
US-2020-109253,2020-08-21,First Class,PR-18880,Patrick Ryan,United States,Oakland,California,94601.0,West,TEC-PH-10004667,431.9680000000001,4,0.2,37.797199999999975
CA-2019-145982,2019-08-27,Second Class,TB-21055,Ted Butterfield,United States,Quincy,Massachusetts,2169.0,East,TEC-PH-10000011,59.97,3,0.0,28.785599999999995
US-2017-134733,2017-09-23,Standard Class,BM-11650,Brian Moss,United States,San Diego,California,92037.0,West,TEC-PH-10002726,83.98400000000001,2,0.2,31.494
US-2017-150434,2017-07-19,Standard Class,CA-12310,Christine Abelman,United States,Bristol,Connecticut,6010.0,East,TEC-PH-10000895,359.98,2,0.0,93.59480000000002
CA-2018-161718,2018-12-04,Standard Class,SO-20335,Sean O'Donnell,United States,Hempstead,New York,11550.0,East,TEC-PH-10000376,39.96,4,0.0,10.389600000000002
CA-2018-130659,2018-12-04,Second Class,MS-17365,Maribeth Schnelling,United States,New York City,New York,10035.0,East,TEC-PH-10004586,1799.75,5,0.0,539.925
CA-2020-148404,2020-10-07,Standard Class,Dp-13240,Dean percer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10004447,222.38400000000001,2,0.2,16.678799999999995
CA-2017-166471,2017-08-09,Standard Class,MG-17650,Matthew Grinstein,United States,Seattle,Washington,98103.0,West,TEC-PH-10001530,1091.1680000000001,4,0.2,68.19799999999998
CA-2017-166471,2017-08-09,Standard Class,MG-17650,Matthew Grinstein,United States,Seattle,Washington,98103.0,West,TEC-PH-10000038,219.168,2,0.2,-43.83360000000002
CA-2017-102274,2017-11-21,Standard Class,DH-13075,Dave Hallsten,United States,Richmond,Kentucky,40475.0,South,TEC-PH-10002923,36.99,1,0.0,9.987300000000001
CA-2017-157609,2017-03-16,Second Class,KN-16705,Kristina Nunn,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10002415,471.92,2,0.2,29.49500000000002
CA-2020-114258,2020-11-05,Second Class,EM-13825,Elizabeth Moffitt,United States,Dallas,Texas,75081.0,Central,TEC-PH-10003012,492.76800000000003,4,0.2,55.436399999999935
CA-2017-124688,2017-08-27,First Class,CC-12610,Corey Catlett,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000455,579.9499999999999,5,0.0,168.18549999999993
US-2019-134761,2019-11-30,First Class,DB-13210,Dean Braden,United States,Hickory,North Carolina,28601.0,South,TEC-PH-10002890,36.192,1,0.2,2.7143999999999995
CA-2017-166863,2017-06-20,Standard Class,SC-20020,Sam Craven,United States,Plano,Texas,75023.0,Central,TEC-PH-10000369,201.584,2,0.2,20.158400000000015
US-2019-113649,2019-08-09,First Class,HA-14920,Helen Andreada,United States,Fayetteville,North Carolina,28314.0,South,TEC-PH-10002350,44.784,2,0.2,4.478399999999999
CA-2019-114482,2019-11-21,Second Class,DM-13345,Denise Monton,United States,Des Moines,Iowa,50315.0,Central,TEC-PH-10001580,404.93999999999994,3,0.0,109.33379999999998
CA-2019-132731,2019-11-24,Standard Class,GA-14515,George Ashbrook,United States,Dallas,Texas,75081.0,Central,TEC-PH-10004120,657.5520000000001,6,0.2,49.31639999999999
CA-2020-148922,2020-12-10,Second Class,SU-20665,Stephanie Ulpright,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10000148,38.97,3,0.0,0.7794000000000008
CA-2019-130680,2019-06-24,Standard Class,BD-11320,Bill Donatelli,United States,San Diego,California,92024.0,West,TEC-PH-10004833,38.24,4,0.2,-9.56
CA-2019-152555,2019-03-29,Second Class,ME-17320,Maria Etezadi,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10001254,812.736,8,0.2,60.95519999999996
CA-2017-120838,2017-03-23,Second Class,PO-18865,Patrick O'Donnell,United States,Los Angeles,California,90036.0,West,TEC-PH-10003484,604.752,6,0.2,37.797000000000025
CA-2020-168109,2020-07-03,First Class,JK-15640,Jim Kriz,United States,Seattle,Washington,98105.0,West,TEC-PH-10000702,7.992000000000001,1,0.2,2.6972999999999994
CA-2020-121839,2020-09-24,Standard Class,MH-18115,Mick Hernandez,United States,Lancaster,Ohio,43130.0,East,TEC-PH-10002885,1169.694,3,0.4,-253.43369999999993
CA-2017-102869,2017-09-09,Second Class,LC-17140,Logan Currie,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002549,135.516,1,0.4,-31.620400000000004
CA-2020-141929,2020-09-04,Standard Class,RA-19285,Ralph Arnett,United States,Los Angeles,California,90004.0,West,TEC-PH-10002185,5.5600000000000005,1,0.2,1.7374999999999998
CA-2019-109743,2019-09-22,Standard Class,SH-19975,Sally Hughsby,United States,Smyrna,Tennessee,37167.0,South,TEC-PH-10004071,63.93600000000001,8,0.2,5.5944
CA-2019-145177,2019-11-10,Standard Class,PP-18955,Paul Prost,United States,Springfield,Ohio,45503.0,East,TEC-PH-10000376,41.958,7,0.4,-9.790199999999999
CA-2019-155005,2019-06-13,Second Class,SC-20050,Sample Company A,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003484,377.96999999999997,3,0.0,94.4925
CA-2017-129364,2017-12-08,Standard Class,TB-21250,Tim Brockman,United States,Salem,Oregon,97301.0,West,TEC-PH-10003095,52.67999999999999,3,0.2,19.755
US-2018-131359,2018-10-30,Second Class,FA-14230,Frank Atkinson,United States,Denver,Colorado,80219.0,West,TEC-PH-10004531,87.96,5,0.2,30.785999999999998
CA-2018-109575,2018-09-18,Standard Class,KH-16630,Ken Heidel,United States,Clinton,Maryland,20735.0,East,TEC-PH-10000730,499.99,1,0.0,129.99740000000003
CA-2018-109575,2018-09-18,Standard Class,KH-16630,Ken Heidel,United States,Clinton,Maryland,20735.0,East,TEC-PH-10000895,1259.93,7,0.0,327.58180000000004
CA-2019-115476,2019-03-17,First Class,VM-21835,Vivian Mathis,United States,Newark,Delaware,19711.0,East,TEC-PH-10000673,129.98,2,0.0,62.3904
CA-2019-133340,2019-12-09,Standard Class,LH-17155,Logan Haushalter,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003988,10.9,1,0.0,3.0520000000000005
CA-2018-103205,2018-12-08,Second Class,JJ-15760,Joel Jenkins,United States,Houston,Texas,77036.0,Central,TEC-PH-10004896,119.96000000000001,5,0.2,11.996000000000002
US-2020-148768,2020-11-30,Second Class,PN-18775,Parhena Norris,United States,Miami,Florida,33180.0,South,TEC-PH-10002564,71.976,3,0.2,8.99699999999999
CA-2017-149643,2017-11-16,Standard Class,RH-19510,Rick Huthwaite,United States,Manhattan,Kansas,66502.0,Central,TEC-PH-10000038,273.96,2,0.0,10.958399999999983
CA-2018-135314,2018-07-09,Second Class,MC-17575,Matt Collins,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003072,269.98199999999997,3,0.4,40.497299999999996
CA-2020-147760,2020-11-04,First Class,KL-16555,Kelly Lampkin,United States,Greensboro,North Carolina,27405.0,South,TEC-PH-10002483,1359.96,5,0.2,118.99650000000003
CA-2018-113628,2018-11-12,Standard Class,AH-10690,Anna Häberlin,United States,Plantation,Florida,33317.0,South,TEC-PH-10000441,100.792,1,0.2,10.079200000000007
CA-2019-152471,2019-07-08,First Class,ZD-21925,Zuschuss Donatelli,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10002824,823.9600000000002,5,0.2,51.497499999999974
CA-2018-102582,2018-09-15,Standard Class,NW-18400,Natalie Webber,United States,Mobile,Alabama,36608.0,South,TEC-PH-10003187,59.97,3,0.0,0.0
CA-2017-105984,2017-11-24,First Class,MY-18295,Muhammed Yedwab,United States,Columbus,Ohio,43229.0,East,TEC-PH-10000560,1049.97,5,0.4,-209.99399999999991
CA-2017-126760,2017-07-26,Standard Class,KM-16720,Kunst Miller,United States,North Las Vegas,Nevada,89031.0,West,TEC-PH-10001363,911.984,2,0.2,113.9979999999999
US-2020-105389,2020-10-23,Second Class,DM-13015,Darrin Martin,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002824,823.9600000000002,5,0.2,51.497499999999974
CA-2020-154039,2020-02-17,Standard Class,JK-16120,Julie Kriz,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002789,124.79200000000002,1,0.2,10.919299999999996
CA-2019-136231,2019-09-05,Second Class,DM-13015,Darrin Martin,United States,Johnson City,Tennessee,37604.0,South,TEC-PH-10002660,108.78399999999999,2,0.2,6.799000000000007
CA-2019-167759,2019-03-03,Second Class,CC-12670,Craig Carreira,United States,Bloomington,Indiana,47401.0,Central,TEC-PH-10003171,134.85000000000002,3,0.0,37.757999999999996
CA-2017-100895,2017-06-02,Standard Class,SV-20785,Stewart Visinsky,United States,Roswell,Georgia,30076.0,South,TEC-PH-10001425,239.96999999999997,3,0.0,67.1916
CA-2018-167010,2018-04-05,Standard Class,VT-21700,Valerie Takahito,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10000347,14.850000000000001,5,0.4,-3.2175000000000002
CA-2018-167010,2018-04-05,Standard Class,VT-21700,Valerie Takahito,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002844,41.988,2,0.4,-9.797200000000004
CA-2020-126788,2020-06-05,First Class,AB-10105,Adrian Barton,United States,Pearland,Texas,77581.0,Central,TEC-PH-10001619,470.3760000000001,3,0.2,52.917299999999955
CA-2019-110044,2019-06-28,Second Class,RF-19735,Roland Fjeld,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001299,359.97600000000006,3,0.2,35.997600000000006
CA-2020-123001,2020-09-02,Standard Class,AW-10840,Anthony Witt,United States,Bakersfield,California,93309.0,West,TEC-PH-10003484,201.584,2,0.2,12.599000000000004
US-2019-151862,2019-03-01,Standard Class,ON-18715,Odella Nelson,United States,Denver,Colorado,80219.0,West,TEC-PH-10003535,159.984,2,0.2,13.998599999999989
CA-2018-113901,2018-10-19,Standard Class,NH-18610,Nicole Hansen,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002564,149.95,5,0.0,44.984999999999985
CA-2020-101308,2020-10-02,Standard Class,FG-14260,Frank Gastineau,United States,Seattle,Washington,98105.0,West,TEC-PH-10003800,84.784,2,0.2,-20.136200000000006
CA-2018-105627,2018-03-08,Standard Class,DK-12895,Dana Kaydos,United States,Kenosha,Wisconsin,53142.0,Central,TEC-PH-10003012,769.95,5,0.0,223.28549999999993
CA-2017-154963,2017-06-22,Standard Class,AA-10645,Anna Andreadi,United States,Chester,Pennsylvania,19013.0,East,TEC-PH-10004093,82.78200000000001,3,0.4,-15.176700000000004
CA-2020-130764,2020-10-27,First Class,JO-15145,Jack O'Briant,United States,San Francisco,California,94110.0,West,TEC-PH-10003215,95.84,4,0.2,34.742
CA-2020-139311,2020-08-11,First Class,SF-20965,Sylvia Foulston,United States,Bedford,Texas,76021.0,Central,TEC-PH-10001557,153.584,2,0.2,13.438599999999994
CA-2017-110786,2017-12-29,Standard Class,AJ-10795,Anthony Johnson,United States,San Francisco,California,94110.0,West,TEC-PH-10001425,191.976,3,0.2,19.197599999999994
CA-2018-124058,2018-11-20,Standard Class,LC-16885,Lena Creighton,United States,Oakland,California,94601.0,West,TEC-PH-10004774,72.74400000000001,7,0.2,-15.458100000000007
CA-2017-102673,2017-11-01,Standard Class,KH-16630,Ken Heidel,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10004434,978.8399999999999,9,0.2,110.1194999999999
US-2018-164308,2018-09-24,First Class,SC-20680,Steve Carroll,United States,Broken Arrow,Oklahoma,74012.0,Central,TEC-PH-10004120,821.94,6,0.0,213.70440000000002
CA-2018-165414,2018-12-21,First Class,LS-17245,Lynn Smith,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10002293,47.976,3,0.2,4.797600000000003
CA-2019-111913,2019-08-04,Second Class,LC-16930,Linda Cazamias,United States,Sacramento,California,95823.0,West,TEC-PH-10002275,302.384,2,0.2,30.238400000000013
CA-2018-102491,2018-08-24,Standard Class,KW-16435,Katrina Willman,United States,Florence,Kentucky,41042.0,South,TEC-PH-10001619,587.97,3,0.0,170.51129999999998
US-2020-155999,2020-08-07,Standard Class,JK-15370,Jay Kimmel,United States,San Diego,California,92105.0,West,TEC-PH-10000439,159.96000000000004,5,0.2,17.99549999999998
CA-2018-153717,2018-12-25,Standard Class,DL-13495,Dionis Lloyd,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002923,73.98,2,0.0,19.974600000000002
CA-2018-116687,2018-05-02,Standard Class,NC-18625,Noah Childs,United States,Houston,Texas,77095.0,Central,TEC-PH-10001750,158.376,3,0.2,13.857900000000008
CA-2020-115546,2020-05-14,Standard Class,AH-10465,Amy Hunt,United States,New York City,New York,10035.0,East,TEC-PH-10002834,539.97,3,0.0,134.9925
